ix,iy,x_m,y_m,depth_m,seabed_z_m
48,107,-393.5905112857093,99.70641132655089,10.719136088744722,-10.719136088744722
49,107,-384.31717468496083,99.70641132655089,10.679074934715288,-10.679074934715288
50,107,-375.04383808421244,99.70641132655089,10.633532290009528,-10.633532290009528
51,107,-365.77050148346405,99.70641132655089,10.58798964530377,-10.58798964530377
52,107,-356.49716488271565,99.70641132655089,10.541392951254057,-10.541392951254057
53,107,-347.2238282819672,99.70641132655089,10.488076692636653,-10.488076692636653
54,107,-337.9504916812188,99.70641132655089,10.434760434019248,-10.434760434019248
55,107,-328.6771550804704,99.70641132655089,10.381197050807607,-10.381197050807607
56,107,-319.40381847972185,99.70641132655089,10.324964721978244,-10.324964721978244
57,107,-310.13048187897346,99.70641132655089,10.268732393148877,-10.268732393148877
58,107,-300.85714527822506,99.70641132655089,10.21260113665961,-10.21260113665961
59,107,-291.58380867747667,99.70641132655089,10.15935044186313,-10.15935044186313
60,107,-282.3104720767283,99.70641132655089,10.106099747066654,-10.106099747066654
61,107,-273.0371354759799,99.70641132655089,10.052849052270178,-10.052849052270178
62,107,-263.7637988752315,99.70641132655089,10.004451593374421,-10.004451593374421
63,107,-254.49046227448298,99.70641132655089,9.956137810959708,-9.956137810959708
64,107,-245.21712567373459,99.70641132655089,9.907824028544997,-9.907824028544997
65,107,-235.9437890729862,99.70641132655089,9.861995090670906,-9.861995090670906
66,107,-226.6704524722378,99.70641132655089,9.8163468687634,-9.8163468687634
67,107,-217.3971158714894,99.70641132655089,9.770698646855896,-9.770698646855896
68,107,-208.123779270741,99.70641132655089,9.724879941611908,-9.724879941611908
69,107,-198.8504426699925,99.70641132655089,9.679038286688005,-9.679038286688005
70,107,-189.5771060692441,99.70641132655089,9.633196631764104,-9.633196631764104
71,107,-180.30376946849572,99.70641132655089,9.586925758449318,-9.586925758449318
72,107,-171.03043286774732,99.70641132655089,9.540567289544562,-9.540567289544562
73,107,-161.75709626699881,99.70641132655089,9.494208820639802,-9.494208820639802
74,107,-152.48375966625042,99.70641132655089,9.448828667559374,-9.448828667559374
75,107,-143.21042306550203,99.70641132655089,9.403724995037996,-9.403724995037996
76,107,-133.93708646475363,99.70641132655089,9.358621322516617,-9.358621322516617
77,107,-124.66374986400513,99.70641132655089,9.315187992082393,-9.315187992082393
78,107,-115.39041326325673,99.70641132655089,9.272376184285244,-9.272376184285244
79,107,-106.11707666250834,99.70641132655089,9.229564376488097,-9.229564376488097
80,107,-96.84374006176006,99.70641132655089,9.187384239668981,-9.187384239668981
81,107,-87.57040346101155,99.70641132655089,9.145504146564429,-9.145504146564429
82,107,-78.29706686026304,99.70641132655089,9.103624053459875,-9.103624053459875
83,107,-69.02373025951476,99.70641132655089,9.06082380749695,-9.06082380749695
84,107,-59.75039365876626,99.70641132655089,9.017476443618234,-9.017476443618234
85,107,-50.47705705801786,99.70641132655089,8.974129079739523,-8.974129079739523
86,107,-41.203720457269355,99.70641132655089,8.929507101213808,-8.929507101213808
87,107,-31.930383856521075,99.70641132655089,8.883947906035894,-8.883947906035894
88,107,-22.657047255772568,99.70641132655089,8.838388710857977,-8.838388710857977
89,107,-13.383710655024288,99.70641132655089,8.79265352098973,-8.79265352098973
90,107,-4.1103740542757805,99.70641132655089,8.74675936817537,-8.74675936817537
91,107,5.162962546472613,99.70641132655089,8.700865215361015,-8.700865215361015
92,107,14.43629914722112,99.70641132655089,8.65612101078143,-8.65612101078143
93,107,23.7096357479694,99.70641132655089,8.612649963176068,-8.612649963176068
94,107,32.98297234871791,99.70641132655089,8.569178915570706,-8.569178915570706
95,107,42.25630894946619,99.70641132655089,8.527212991494292,-8.527212991494292
96,107,51.529645550214696,99.70641132655089,8.487294035417246,-8.487294035417246
97,107,60.8029821509632,99.70641132655089,8.447375079340201,-8.447375079340201
98,107,70.0763187517116,99.70641132655089,8.408330619161484,-8.408330619161484
99,107,79.34965535245999,99.70641132655089,8.370756902084505,-8.370756902084505
100,107,88.62299195320838,99.70641132655089,8.333183185007526,-8.333183185007526
101,107,97.89632855395689,99.70641132655089,8.29574614034276,-8.29574614034276
102,107,107.16966515470517,99.70641132655089,8.258596827072136,-8.258596827072136
103,107,116.44300175545368,99.70641132655089,8.22144751380151,-8.22144751380151
104,107,125.71633835620196,99.70641132655089,8.18423925855249,-8.18423925855249
105,107,134.98967495695047,99.70641132655089,8.146872596736534,-8.146872596736534
106,107,144.26301155769886,99.70641132655089,8.109505934920577,-8.109505934920577
107,107,153.53634815844737,99.70641132655089,8.072265837941995,-8.072265837941995
108,107,162.80968475919565,99.70641132655089,8.03547358577259,-8.03547358577259
109,107,172.08302135994415,99.70641132655089,7.998681333603181,-7.998681333603181
110,107,181.35635796069243,99.70641132655089,7.962083406314142,-7.962083406314142
111,107,190.62969456144106,99.70641132655089,7.926437670938897,-7.926437670938897
112,107,199.90303116218956,99.70641132655089,7.890791935563652,-7.890791935563652
113,107,209.17636776293784,99.70641132655089,7.855168504197953,-7.855168504197953
114,107,218.44970436368635,99.70641132655089,7.819710759760289,-7.819710759760289
115,107,227.72304096443463,99.70641132655089,7.784253015322627,-7.784253015322627
116,107,236.99637756518314,99.70641132655089,7.748688058072014,-7.748688058072014
117,107,246.26971416593142,99.70641132655089,7.711648924643335,-7.711648924643335
118,107,255.54305076667993,99.70641132655089,7.674609791214654,-7.674609791214654
119,107,264.8163873674282,99.70641132655089,7.637533664008098,-7.637533664008098
120,107,274.0897239681767,99.70641132655089,7.598311897684662,-7.598311897684662
121,107,283.363060568925,99.70641132655089,7.559090131361229,-7.559090131361229
122,107,292.6363971696735,99.70641132655089,7.519868365037796,-7.519868365037796
123,107,301.909733770422,99.70641132655089,7.479950057707494,-7.479950057707494
124,107,311.1830703711703,99.70641132655089,7.440007310341865,-7.440007310341865
125,107,320.4564069719188,99.70641132655089,7.400064562976237,-7.400064562976237
126,107,329.7297435726673,99.70641132655089,7.361397108042576,-7.361397108042576
127,107,339.0030801734156,99.70641132655089,7.322847735741505,-7.322847735741505
128,107,348.2764167741641,99.70641132655089,7.284298363440433,-7.284298363440433
129,107,357.5497533749126,99.70641132655089,7.247317047328734,-7.247317047328734
130,107,366.8230899756609,99.70641132655089,7.210581700815364,-7.210581700815364
131,107,376.0964265764094,99.70641132655089,7.173846354301996,-7.173846354301996
132,107,385.36976317715767,99.70641132655089,7.13702498123385,-7.13702498123385
133,107,394.6430997779062,99.70641132655089,7.1001838937469,-7.1001838937469
134,107,403.91643637865445,99.70641132655089,7.06334280625995,-7.06334280625995
135,107,413.18977297940296,99.70641132655089,7.0247557745464695,-7.0247557745464695
136,107,422.46310958015124,99.70641132655089,6.985625560184735,-6.985625560184735
137,107,431.73644618089975,99.70641132655089,6.946495345822999,-6.946495345822999
138,107,441.00978278164825,99.70641132655089,6.905962189809615,-6.905962189809615
139,107,450.28311938239676,99.70641132655089,6.86486117646104,-6.86486117646104
140,107,459.55645598314504,99.70641132655089,6.823760163112467,-6.823760163112467
141,107,468.82979258389355,99.70641132655089,6.783404629227798,-6.783404629227798
142,107,478.10312918464183,99.70641132655089,6.74343139250411,-6.74343139250411
143,107,487.37646578539034,99.70641132655089,6.703458155780422,-6.703458155780422
144,107,496.6498023861386,99.70641132655089,6.665958675673388,-6.665958675673388
145,107,505.9231389868871,99.70641132655089,6.630039651182552,-6.630039651182552
146,107,515.1964755876356,99.70641132655089,6.5941206266917165,-6.5941206266917165
147,107,524.4698121883839,99.70641132655089,6.560227961629761,-6.560227961629761
148,107,533.7431487891324,99.70641132655089,6.527931822178438,-6.527931822178438
149,107,543.0164853898807,99.70641132655089,6.495635682727117,-6.495635682727117
150,107,552.2898219906292,99.70641132655089,6.463436452697233,-6.463436452697233
151,107,561.5631585913775,99.70641132655089,6.431330901774742,-6.431330901774742
152,107,570.836495192126,99.70641132655089,6.399225350852251,-6.399225350852251
153,107,580.1098317928745,99.70641132655089,6.3660499610709,-6.3660499610709
154,107,589.383168393623,99.70641132655089,6.331606614123495,-6.331606614123495
155,107,598.6565049943713,99.70641132655089,6.29716326717609,-6.29716326717609
156,107,607.9298415951198,99.70641132655089,6.262366223866103,-6.262366223866103
157,107,617.2031781958681,99.70641132655089,6.2270533733606825,-6.2270533733606825
158,107,626.4765147966166,99.70641132655089,6.191740522855261,-6.191740522855261
159,107,635.7498513973649,99.70641132655089,6.157499995746053,-6.157499995746053
160,107,645.0231879981131,99.70641132655089,6.125199863353803,-6.125199863353803
161,107,654.2965245988619,99.70641132655089,6.09289973096155,-6.09289973096155
162,107,663.5698611996102,99.70641132655089,6.061986349898102,-6.061986349898102
163,107,672.8431978003584,99.70641132655089,6.034231680194708,-6.034231680194708
164,107,682.1165344011072,99.70641132655089,6.006477010491311,-6.006477010491311
165,107,691.3898710018555,99.70641132655089,5.97907773725932,-5.97907773725932
166,107,700.6632076026037,99.70641132655089,5.952720960343447,-5.952720960343447
167,107,709.9365442033522,99.70641132655089,5.926364183427572,-5.926364183427572
168,107,719.2098808041007,99.70641132655089,5.899366236915264,-5.899366236915264
169,107,728.4832174048493,99.70641132655089,5.869857042816923,-5.869857042816923
170,107,737.7565540055975,99.70641132655089,5.840347848718584,-5.840347848718584
171,107,747.0298906063458,99.70641132655089,5.810293668794825,-5.810293668794825
172,107,756.3032272070946,99.70641132655089,5.7772117898409565,-5.7772117898409565
173,107,765.5765638078428,99.70641132655089,5.744129910887089,-5.744129910887089
174,107,774.8499004085911,99.70641132655089,5.711232459511719,-5.711232459511719
175,107,784.1232370093394,99.70641132655089,5.679964118413065,-5.679964118413065
176,107,793.3965736100881,99.70641132655089,5.648695777314409,-5.648695777314409
177,107,802.6699102108364,99.70641132655089,5.617869899662437,-5.617869899662437
178,107,811.9432468115847,99.70641132655089,5.595303339681866,-5.595303339681866
179,107,821.2165834123334,99.70641132655089,5.572736779701295,-5.572736779701295
180,107,830.4899200130817,99.70641132655089,5.550170219720726,-5.550170219720726
0,108,-838.7106681216333,108.19765354877461,11.34348519235597,-11.34348519235597
1,108,-829.4373315208849,108.19765354877461,11.341534186052197,-11.341534186052197
2,108,-820.1639949201365,108.19765354877461,11.339583179748423,-11.339583179748423
3,108,-810.890658319388,108.19765354877461,11.33763217344465,-11.33763217344465
4,108,-801.6173217186396,108.19765354877461,11.33783465829757,-11.33783465829757
5,108,-792.3439851178912,108.19765354877461,11.33815250874817,-11.33815250874817
6,108,-783.0706485171428,108.19765354877461,11.33847035919877,-11.33847035919877
7,108,-773.7973119163944,108.19765354877461,11.342827628259943,-11.342827628259943
8,108,-764.5239753156459,108.19765354877461,11.347642189994012,-11.347642189994012
9,108,-755.2506387148975,108.19765354877461,11.35245675172808,-11.35245675172808
10,108,-745.9773021141491,108.19765354877461,11.359884808298968,-11.359884808298968
11,108,-736.7039655134007,108.19765354877461,11.367783293940482,-11.367783293940482
12,108,-727.4306289126523,108.19765354877461,11.375681779581996,-11.375681779581996
13,108,-718.1572923119038,108.19765354877461,11.381743913642865,-11.381743913642865
14,108,-708.8839557111554,108.19765354877461,11.387337191981013,-11.387337191981013
15,108,-699.610619110407,108.19765354877461,11.392930470319165,-11.392930470319165
16,108,-690.3372825096586,108.19765354877461,11.393015468336065,-11.393015468336065
17,108,-681.0639459089102,108.19765354877461,11.391222643516178,-11.391222643516178
18,108,-671.7906093081617,108.19765354877461,11.389429818696291,-11.389429818696291
19,108,-662.5172727074133,108.19765354877461,11.382634211588222,-11.382634211588222
20,108,-653.2439361066649,108.19765354877461,11.373642261036554,-11.373642261036554
21,108,-643.9705995059165,108.19765354877461,11.36465031048489,-11.36465031048489
22,108,-634.6972629051681,108.19765354877461,11.35431285949236,-11.35431285949236
23,108,-625.4239263044196,108.19765354877461,11.343231842466723,-11.343231842466723
24,108,-616.1505897036712,108.19765354877461,11.332150825441087,-11.332150825441087
25,108,-606.8772531029229,108.19765354877461,11.322106740142308,-11.322106740142308
26,108,-597.6039165021745,108.19765354877461,11.31277369374195,-11.31277369374195
27,108,-588.3305799014261,108.19765354877461,11.303440647341588,-11.303440647341588
28,108,-579.0572433006776,108.19765354877461,11.29357808417873,-11.29357808417873
29,108,-569.7839066999292,108.19765354877461,11.283268741247513,-11.283268741247513
30,108,-560.5105700991808,108.19765354877461,11.272959398316296,-11.272959398316296
31,108,-551.2372334984324,108.19765354877461,11.258667598499095,-11.258667598499095
32,108,-541.963896897684,108.19765354877461,11.240256015696396,-11.240256015696396
33,108,-532.6905602969355,108.19765354877461,11.221844432893693,-11.221844432893693
34,108,-523.4172236961872,108.19765354877461,11.198166884756894,-11.198166884756894
35,108,-514.1438870954387,108.19765354877461,11.167805611388358,-11.167805611388358
36,108,-504.8705504946903,108.19765354877461,11.137444338019822,-11.137444338019822
37,108,-495.59721389394184,108.19765354877461,11.10392338101759,-11.10392338101759
38,108,-486.32387729319345,108.19765354877461,11.065456832240873,-11.065456832240873
39,108,-477.050540692445,108.19765354877461,11.026990283464158,-11.026990283464158
40,108,-467.77720409169666,108.19765354877461,10.98830186400738,-10.98830186400738
41,108,-458.50386749094815,108.19765354877461,10.94918079672448,-10.94918079672448
42,108,-449.23053089019976,108.19765354877461,10.910059729441581,-10.910059729441581
43,108,-439.9571942894513,108.19765354877461,10.871676448018825,-10.871676448018825
44,108,-430.6838576887029,108.19765354877461,10.835115931662298,-10.835115931662298
45,108,-421.4105210879545,108.19765354877461,10.798555415305774,-10.798555415305774
